CODMUN,Ano,IDEB,AlunosAI,TotalEscolas,Aluno/Escola,TemAgua,TemEnergia,TemEsgoto,Alimentacao,Internet,Biblioteca,Aluno/Docente,TotalDocentes,Escolaridade,ComPos,Concursado,Temporario,Terceirizado,CLT,CO_REGIAO,CO_UF,TotalAlunos,SexoMasc,SexoFem,Branco,Preto,Pardo,Amarelo,Indigena,Urbano,Deficiencia,PIBpcapita,Caracterização do órgão gestor ,Sexo,EscolaridadeGestor,PosGestor,capac.gestao,PME,Pcarr,ConsEd,ConsFundeb,ConsAlim,ConsTransp,SelecDir,OrdDesp,pibmun,IDHM ,gini,poppobre,popextpobre,partido,rend,saeb,invest,investAluno,tpcons
2110104,2014,3.624174708,0.539360081,73,87.78082192,0.438356164,0.95890411,0.849315068,1,0.109589041,0.00075061,15.04225352,426,0.592723005,0.753521127,0.321596244,0.676056338,0.002347418,0,2,21,6408,0.535580524,0.464419476,0.025124844,0.014981273,0.521535581,0.000780275,0.00031211,0.491104869,0.019038702,5506.325938,1,0,2,0,0,0,0,1,1,1,0,1,1,136992,0.498,0.422,31.885,8.376,1,0.921177852,165725102.9,80179467.01,12512.40122,0
2112803,2014,4.145096753,0.575161255,91,101.4725275,0.43956044,0.989010989,0.879120879,1,0.10989011,0.000483033,20.03036876,461,0.581344902,0.672451193,0.446854664,0.566160521,0,0,2,21,9234,0.525449426,0.474550574,0.082629413,0.009746589,0.516136019,0.000649773,0.000974659,0.469785575,0.020359541,6407.012869,1,1,2,0,1,0,1,0,1,1,0,1,1,326604,0.555,0.472,24.797,5.81,1,0.892185757,222813184.2,107636494.1,11656.54041,0
2509602,2014,4.058823529,0.613445378,5,145.2,0.8,1,1,1,0.2,0.04,16.5,44,0.666666667,0.772727273,0.545454545,0.454545455,0,0,2,25,726,0.520661157,0.479338843,0.166666667,0.022038567,0.564738292,0.005509642,0,0.819559229,0.022038567,6742.369814,1,0,2,0,0,0,1,0,1,0,0,1,0,31851,0.561,0.443,12.782,-2.134,1,0.827835042,26239734.18,12593738.61,17346.7474,0
3300225,2014,4.524910523,0.557623479,10,150.1,1,1,1,1,0.9,0.49,15.63541667,96,0.546875,0.489583333,1,0,0,0,3,33,1501,0.534976682,0.465023318,0.266489007,0.063291139,0.201199201,0,0.000666223,0.652898068,0.056628914,22860.24345,1,0,3,1,0,1,1,1,1,1,0,1,0,271557,0.699,0.42,3.484,-0.849,1,0.877875911,56590720.19,25549487.13,17021.64366,1
4121257,2014,5.4,1,1,365,1,1,1,1,1,1,15.86956522,23,0.833333333,1,1,0,0,0,4,41,365,0.517808219,0.482191781,0.197260274,0.005479452,0.079452055,0,0,1,0.032876712,16954.94219,0,0,3,1,0,0,1,1,1,1,0,1,0,73907,0.667,0.398,7.966,1.804,2,0.923698,19879433.01,8871964.86,24306.75304,1
2100709,2014,4.459882583,0.574853229,45,90.71111111,0.355555556,1,0.888888889,1,0.066666667,0.007901235,18.55454545,220,0.611363636,0.759090909,0.586363636,0.413636364,0,0,2,21,4082,0.549730524,0.450269476,0.217540421,0.031847134,0.262861343,0.000734934,0.000734934,0.282459579,0.014208721,5325.121346,1,0,3,1,1,0,1,0,1,1,0,1,1,141744,0.521,0.497,30.875,9.933,2,0.904307292,113970651.1,56662516.99,13881.06737,0
2102804,2014,4.313920164,0.581371546,46,88.65217391,1,0.782608696,0.869565217,1,0.282608696,0.011814745,18.62100457,219,0.586757991,0.680365297,0.474885845,0.525114155,0,0,2,21,4078,0.540951447,0.459048553,0.101765571,0.033104463,0.493869544,0.010053948,0.000245218,0.659146641,0.04193232,10860.57932,1,0,2,0,0,0,1,1,1,1,0,1,0,259590,0.569,0.456,19.099,4.878,2,0.859002724,101381949.7,47674543.12,11690.66776,1
2103703,2014,4.17512275,0.527914166,41,142.7560976,0.926829268,1,0.975609756,1,0.195121951,0.005353956,20.04452055,292,0.570205479,0.571917808,0.739726027,0.26369863,0,0.003424658,2,21,5853,0.531864001,0.468135999,0.047326158,0.031266017,0.802494447,0.000341705,0.000170853,0.729540407,0.029215787,5792.481774,1,1,2,0,1,0,1,1,1,1,0,1,1,179723,0.549,0.48,24.858,5.328,2,0.856878848,139613988.1,65383876.66,11171.00233,1
2108900,2014,4.028503563,0.523752969,52,65.05769231,0.365384615,0.961538462,0.903846154,1,0.096153846,0.00147929,15.10267857,224,0.686755952,0.78125,0.816964286,0.183035714,0,0,2,21,3383,0.539462016,0.460537984,0.159326042,0.014779781,0.389595034,0.003251552,0.000591191,0.409399941,0.026603606,6829.330493,1,1,3,1,1,1,1,1,1,1,0,1,1,124232,0.517,0.447,25.762,6.9,2,0.883187523,115308274.9,56482215.09,16695.89568,1
2109908,2014,3.896686725,0.488363663,51,270.9019608,1,1,0.941176471,1,0.333333333,0.075355632,15.36818687,899,0.593993326,0.625139043,0.681868743,0.315906563,0,0.002222222,2,21,13816,0.516574986,0.483425015,0.117834395,0.016719745,0.768167342,0.002605675,0.000940938,0.844672843,0.033005211,12958.99884,1,0,3,1,1,0,1,1,1,1,0,1,0,1071450,0.605,0.439,13.607,2.3,3,0.900873423,321940074.2,138817283.3,10047.57406,1
2210508,2014,3.736098542,0.672197084,12,170,1,1,0.916666667,1,0.25,0.25,14.57142857,140,0.503571429,0.414285714,0.971428571,0.028571429,0,0,2,22,2040,0.528431373,0.471568628,0.06372549,0.045098039,0.592647059,0.006862745,0.000980392,0.587254902,0.048039216,6212.241187,1,0,2,0,1,1,1,1,1,1,0,1,1,86698,0.537,0.437,17.723,-2.047,3,0.782679365,54379617.34,26178358.43,12832.52864,1
2403202,2014,4.806435644,0.516089109,7,124.8571429,1,1,1,1,0.571428571,0.081632653,16.80769231,52,0.711538462,0.769230769,0.884615385,0.115384615,0,0,2,24,874,0.505720824,0.494279176,0.52631579,0.008009153,0.241418764,0.001144165,0,0.52173913,0.077803204,6399.565938,1,0,3,1,0,1,1,1,1,1,0,1,0,45955,0.613,0.397,17.579,5.965,1,0.933150168,31537867.89,14999591.16,17162.00362,1
2504108,2014,5.085148515,0.487623762,7,55.28571429,1,1,0.857142857,1,0.142857143,0.081632653,12.48387097,31,0.639784946,0.677419355,0.612903226,0.387096774,0,0,2,25,387,0.527131783,0.472868217,0.50129199,0.012919897,0.139534884,0,0,0.984496124,0.046511628,8442.754482,1,0,3,1,0,0,1,1,1,1,0,1,1,21664,0.577,0.385,13.776,-2.36,1,0.89910402,19747526.14,9510744.35,24575.5668,1
2700201,2014,3.306290507,0.506290507,16,173.1875,1,1,1,1,0.4375,0,26.39047619,105,0.526984127,0.514285714,0.8,0.20952381,0,0,2,27,2771,0.541320823,0.458679177,0.028870444,0.00685673,0.083724287,0.000721761,0,0.80259834,0.073980512,6996.811485,0,0,2,0,0,0,1,1,1,1,0,1,1,125747,0.586,0.398,21.468,7.334,3,0.784998368,74402452.48,36907771.37,13319.29678,1
2704005,2014,5.134449296,0.534449297,33,133.5757576,0.96969697,1,1,1,0.272727273,0.022956841,20.40740741,216,0.62962963,0.759259259,0.657407407,0.347222222,0,0,2,27,4408,0.545825771,0.454174229,0.181941924,0.022686025,0.512931035,0.001361162,0.000680581,0.50907441,0.093012704,8110.817131,1,0,3,1,0,0,1,1,1,1,0,1,1,203403,0.593,0.428,18.125,6.625,1,0.925416353,0,0,0,1
2910859,2014,3.517254314,0.543135784,15,173.7333333,1,1,1,1,0.333333333,0,18.61428571,140,0.610714286,0.664285714,0.828571429,0.171428571,0,0,2,29,2606,0.517651573,0.482348427,0.089409056,0.066001535,0.453184958,0.010744436,0.002302379,0.565617805,0.083269378,5858.678679,0,1,3,1,1,0,1,1,1,1,0,0,1,103072,0.524,0.475,21.346,6.849,3,0.80860811,79974009.92,39227617.21,15052.80783,1
2912509,2014,4.821073961,0.513171226,20,105.05,0.9,1,1,1,0.3,0.0025,14.19594595,148,0.648648649,0.736486486,0.689189189,0.304054054,0.006756757,0,2,29,2101,0.516896716,0.483103284,0.296525464,0.018086625,0.468824369,0.002855783,0.000475964,0.464540695,0.046644455,5079.286193,0,1,0,0,1,0,1,1,1,1,1,1,0,77363,0.541,0.475,22.083,7.978,3,0.924669317,68122758.81,33800793.84,16087.95518,0
2915007,2014,4.804629996,0.549663633,19,130.7894737,1,0.947368421,1,1,0.631578947,0.069252078,20.70833333,120,0.538888889,0.566666667,0.608333333,0.391666667,0,0,2,29,2485,0.515090543,0.484909457,0.028973843,0.03138833,0.18832998,0.000804829,0.001207243,0.552515091,0.022535211,4841.803604,1,0,2,0,1,1,1,1,1,1,0,1,0,79260,0.53,0.45,23.909,7.095,3,0.959017532,79737470.26,39541306.67,15911.99464,1
2922854,2014,4.023295455,0.461850649,15,88.4,1,1,1,1,0.2,0.004444444,13.67010309,97,0.632302405,0.87628866,0.597938144,0.402061856,0,0,2,29,1326,0.539969834,0.460030166,0.012820513,0.015082956,0.411010558,0.015837104,0.000754148,0.745852187,0.125942685,4223.481963,1,0,2,0,0,0,0,1,1,1,0,1,0,39925,0.525,0.417,22.004,6.265,2,0.934323038,40373655.7,19826739.35,14952.29212,1
4313037,2014,3.665236052,0.600858369,1,236,1,1,1,1,1,1,10.72727273,22,0.651515152,0.636363636,0.954545455,0.045454545,0,0,4,43,236,0.516949153,0.483050848,0.470338983,0,0.025423729,0,0,1,0.076271186,23643.11027,0,0,2,0,0,1,1,1,1,1,0,1,1,118357,0.807,0.39,1.55,0.636,2,0.946004519,0,0,0,1
2101905,2014,4.254971802,0.509943603,50,68.88,0.4,0.96,0.9,1,0,0.0036,15.17180617,227,0.670337739,0.86784141,0.519823789,0.480176211,0,0,2,21,3444,0.523519164,0.476480836,0.151567944,0.017421603,0.450058072,0.00029036,0.00174216,0.366724739,0.033681765,4061.54456,1,1,2,0,1,0,1,1,1,1,0,1,0,84630,0.539,0.456,29.312,8.624,2,0.937300642,88397340.6,44179170.3,12827.86594,0
2104909,2014,2.359291139,0.536202532,16,125.875,0.1875,0.9375,0.9375,1,0.25,0.0625,16.112,125,0.606666667,0.696,0.744,0.248,0.008,0,2,21,2014,0.52979146,0.47020854,0.055114201,0.035253227,0.567030785,0.001986097,0,0.416087388,0.027308838,5158.166905,1,0,2,0,1,1,1,1,1,1,0,1,0,61284,0.561,0.464,28.43,7.69,2,0.857733833,51057913.62,22211634.75,11028.61706,1
2108702,2014,3.396543018,0.541075937,54,109.2037037,0.981481481,1,0.962962963,1,0.092592593,0.012345679,18.3136646,322,0.627329193,0.854037267,0.751552795,0.254658385,0,0,2,21,5897,0.52263863,0.47736137,0.093946074,0.032558928,0.2865864,0.004239444,0.000678311,0.498897745,0.020010175,5840.100642,1,1,3,1,1,1,1,1,1,1,0,1,1,124587,0.486,0.439,26.365,6.903,2,0.859005837,161826586.4,75855410.1,12863.38988,1
2109601,2014,4.329943256,0.572675688,55,125.4727273,0.818181818,0.927272727,0.781818182,1,0.2,0.008264463,19.66096866,351,0.592592593,0.521367521,0.54985755,0.467236467,0,0,2,21,6901,0.509926098,0.490073902,0.156788871,0.027532242,0.760324591,0.000579626,0.00043472,0.602956093,0.034922475,7036.045733,1,1,2,0,0,0,1,1,1,1,1,1,1,290933,0.567,0.422,22.157,5.003,2,0.907951269,190726180.5,90217072.58,13073.04341,1
2112308,2014,4.138423477,0.548029347,51,119.745098,0.764705882,0.980392157,0.941176471,1,0.176470588,0.01384083,13.87954545,440,0.583333333,0.593181818,0.265909091,0.743181818,0,0,2,21,6107,0.531357459,0.468642541,0.111183887,0.012444736,0.44375307,0.000982479,0.001309972,0.386605535,0.048141477,6176.234457,1,1,3,1,0,0,1,1,1,1,0,1,1,250545,0.513,0.472,28.96,7.929,3,0.877178474,180021470.2,90008927.58,14738.64869,1
2203354,2014,2.968236583,0.579408543,6,160,1,1,1,1,0.333333333,0.027777778,11.03448276,87,0.586206897,0.712643678,0.942528736,0.057471264,0,0,2,22,960,0.501041667,0.498958333,0.2,0.030208333,0.49375,0.004166667,0,0.510416667,0.0125,4683.937144,1,0,2,0,1,0,1,1,1,1,1,1,0,32043,0.507,0.405,15.535,-1.756,1,0.713646497,0,0,0,1
2303402,2014,5.458426966,0.516853933,21,130.2380952,1,1,1,1,0.285714286,0.002267574,18.47972973,148,0.528153153,0.412162162,0.783783784,0.256756757,0,0,2,23,2735,0.536380256,0.463619744,0.562340037,0.009506399,0.29213894,0.002559415,0.000731261,0.562705667,0.07166362,5890.880396,1,0,3,1,0,0,1,1,1,1,0,1,1,102348,0.659,0.428,25.155,8.08,2,0.943033169,77016797.21,37364615.48,13661.651,1
4314159,2014,4.685921325,0.585921325,8,57.625,1,1,1,1,0.5,0.015625,13.55882353,34,0.598039216,0.558823529,1,0.029411765,0,0,4,43,461,0.522776573,0.477223427,0.438177874,0.015184382,0.010845987,0.002169197,0.002169197,0.865509761,0.032537961,17947.02545,0,0,3,1,1,1,1,1,1,1,0,1,0,150934,0.749,0.295,1.574,0.22,2,0.886760644,0,0,0,1
4322327,2014,5.255,0.6125,2,249.5,1,1,1,1,1,1,12.475,40,0.579166667,0.5,0.825,0.175,0,0,4,43,499,0.511022044,0.488977956,0.615230461,0.034068136,0.042084168,0.002004008,0,0.627254509,0.128256513,22195.84421,0,1,1,0,0,1,1,1,1,1,0,1,1,79927,0.69,0.416,5.027,1.576,1,0.878345063,20337380.16,9207988.71,18452.88319,1
2100303,2014,3.546389035,0.607098928,63,88.68253968,0.714285714,0.904761905,0.492063492,1,0.079365079,0.006298816,20.0971223,278,0.496402878,0.388489209,0.618705036,0.381294964,0,0,2,21,5587,0.533381063,0.466618937,0.052980132,0.012350098,0.57562198,0.000536961,0.000357974,0.546447109,0.043672812,6664.987142,0,0,3,1,1,0,1,1,1,1,1,1,0,170017,0.46,0.489,33.526,9.079,2,0.797625855,150317655.8,73606360.2,13174.57673,1
2105427,2014,4.30053776,0.545943418,41,109.1219512,0.926829268,0.975609756,0.87804878,1,0.317073171,0.002379536,14.33974359,312,0.655982906,0.788461538,0.756410256,0.224358974,0.003205128,0.028481013,2,21,4474,0.522351363,0.477648637,0.115780063,0.007599464,0.595663836,0.001117568,0.000223514,0.662717926,0.036656236,8682.467839,1,0,3,1,0,0,1,1,1,1,1,1,1,220161,0.565,0.431,17.904,3.058,3,0.88488985,125968839.5,62219991.66,13907.01646,1
2108454,2014,3.374500697,0.593125871,58,76.36206897,1,0.931034483,0.482758621,1,0.120689655,0,20.6,215,0.63255814,0.725581395,0.725581395,0.288372093,0,0,2,21,4429,0.536012644,0.463987356,0.099345225,0.020320614,0.540076767,0.004741477,0,0.631293746,0.012643938,6261.908489,1,1,2,0,1,0,1,0,1,1,0,0,1,140073,0.506,0.497,34.056,9.926,2,0.883561052,124353846.2,60670922.78,13698.56012,0
2111102,2014,4.606896552,0.563218391,26,148.6923077,0.923076923,1,0.653846154,1,0.269230769,0.023668639,20.56382979,188,0.523049645,0.462765957,0.813829787,0.20212766,0,0,2,21,3866,0.505173306,0.494826694,0.199689602,0.013967926,0.155716503,0.005173306,0.001551992,0.920072426,0.068028971,9095.029225,1,0,2,0,1,0,1,1,1,1,0,1,1,229986,0.552,0.464,18.105,4.203,2,0.876891678,120459930,57403644.12,14848.33009,1
2111805,2014,4.401012581,0.572875115,30,115.1,0.966666667,0.966666667,0.866666667,1,0.133333333,0.004444444,15.34666667,225,0.60962963,0.653333333,0.706666667,0.293333333,0,0,2,21,3453,0.539820446,0.460179554,0.135823921,0.018534608,0.475528526,0.005792065,0.002027223,0.446278598,0.03127715,5787.58312,1,0,3,1,1,0,1,1,1,1,0,1,0,101624,0.506,0.489,32.755,9.556,1,0.910380344,96432898.71,46946015.1,13595.71825,1
2512036,2014,3.827272727,0.575757576,11,77,1,1,1,1,0.363636364,1,13.66129032,62,0.739247312,0.822580645,1,0,0,0,2,25,847,0.548996458,0.451003542,0.199527745,0.00472255,0.525383707,0.008264463,0,0.357733176,0.044864227,6716.339942,1,0,0,0,0,1,1,1,1,1,0,1,0,25408,0.502,0.402,15.932,-2.912,3,0.794148909,33075950.02,16166827.6,19087.16364,1
2609808,2014,3.792607636,0.615759545,30,83.5,0.966666667,0.966666667,0.833333333,1,0.066666667,0.004444444,14.82248521,169,0.618343195,0.710059172,0.165680473,0.686390533,0,0.150289017,2,26,2505,0.528942116,0.471057884,0.026347305,0.015568862,0.30499002,0.000798403,0.005588822,0.357285429,0.013173653,10523.80331,0,0,3,1,0,0,1,1,1,1,0,1,0,150080,0.588,0.401,22.719,7.226,3,0.911827691,73165471.87,36330839.12,14503.32899,0
2910404,2014,3.89559495,0.591189901,38,92.97368421,0.631578947,0.842105263,0.894736842,1,0.342105263,0,16.13242009,219,0.584474886,0.584474886,0.789954338,0.210045662,0,0,2,29,3533,0.510897255,0.489102746,0.027738466,0.005943957,0.748089442,0.001132182,0,0.226719502,0.101330314,8354.636368,0,1,2,0,1,0,1,1,1,1,0,1,0,174269,0.504,0.408,21.135,5.478,3,0.763950044,0,0,0,1
3554805,2014,5.635993409,0.566148776,11,386.6363636,1,1,1,1,1,0.033057851,20.3492823,209,0.498405104,0.354066986,0.645933014,0.392344498,0,0,3,35,4253,0.511403715,0.488596285,0.677404185,0.021396661,0.175170468,0.004467435,0.000940513,0.718316483,0.056195627,13854.79653,1,0,3,1,0,1,1,1,1,1,0,1,0,615139,0.919,0.45,2.667,1.161,3,0.936808786,190730545.1,86477399.97,20333.27063,1
1716109,2014,5.8,1,11,217.8181818,1,1,1,1,0.909090909,0.826446281,23.96,100,0.471666667,0.28,0.4,0.58,0,0.018348624,1,17,2396,0.527128548,0.472871452,0.116861436,0.014607679,0.403171953,0.002921536,0.000417362,0.94490818,0.053422371,18636.82127,1,0,3,1,1,0,1,1,1,1,0,0,1,902190,0.658,0.516,2.742,0.155,2,0.9822,92504644.11,40298978.43,16819.27313,1
2106003,2014,3.240132827,0.566888046,28,75.28571429,0.464285714,1,0.964285714,1,0.178571429,0,15.16546763,139,0.70383693,0.820143885,0.870503597,0.129496403,0,0,2,21,2108,0.520872865,0.479127135,0.117647059,0.026565465,0.570208729,0.00142315,0.000948767,0.663187856,0.055502846,6271.180675,1,1,3,1,0,0,1,1,1,1,1,1,1,72821,0.521,0.464,22.81,5.748,1,0.804557398,48056458,21728214.03,10307.50191,0
2202455,2014,3.981061693,0.581061693,7,102.2857143,1,1,1,1,0.285714286,0,16.65116279,43,0.515503876,0.511627907,0.930232558,0.069767442,0,0,2,22,716,0.504189944,0.495810056,0.108938548,0.01396648,0.657821229,0.027932961,0,0.682960894,0.075418994,5838.11445,0,0,2,0,1,0,1,1,1,1,1,1,1,23312,0.499,0.437,21.055,-2.69,1,0.863662676,19752139.13,9806702.95,13696.5125,0
2304285,2014,5.641839409,0.570645699,29,290.3448276,1,1,1,1,0.896551724,0.233055886,26.14906832,322,0.481884058,0.307453416,0.416149068,0.593167702,0,0,2,23,8420,0.515558195,0.484441805,0.129097387,0.01175772,0.641211401,0.002137767,0.00023753,1,0.075771971,50549.37879,1,0,3,1,1,1,1,1,1,1,0,1,0,2543038,0.779,0.525,11.164,1.665,3,0.954785821,285695195.2,133565549.3,15862.89184,1
2906600,2014,4.096818182,0.497727273,6,291.6666667,1,1,1,1,0.666666667,0.027777778,19.02173913,92,0.711956522,0.804347826,0.869565217,0.130434783,0,0,2,29,1750,0.537714286,0.462285714,0.169714286,0.048571429,0.463428571,0.000571429,0.000571429,0.973714286,0.019428571,5664.307898,0,0,3,1,0,0,1,1,1,1,0,1,0,82693,0.548,0.367,14.039,3.214,2,0.816393823,45501045.8,22609616.23,12919.7807,1
2917334,2014,3.847317073,0.559146342,14,121.7142857,1,0.928571429,1,1,0.357142857,0.020408163,20.04705882,85,0.62745098,0.682352941,0.870588235,0.129411765,0,0,2,29,1704,0.545187793,0.454812207,0.103873239,0.020539906,0.610915493,0.00528169,0.001173709,0.61443662,0.047535211,7103.991146,0,0,3,1,1,0,1,1,1,1,0,1,0,80232,0.548,0.392,18.385,3.857,3,0.799059132,51424011.12,25637546.79,15045.50868,1
3305158,2014,5.06004902,0.56004902,13,198.3076923,1,1,1,1,0.384615385,0.094674556,22.03418803,117,0.588319088,0.58974359,0.837606838,0.170940171,0.008547009,0,3,33,2578,0.503103181,0.496896819,0.243987587,0.039177657,0.06283941,0.000387898,0,0.813033359,0.081846393,16499.00178,0,0,3,1,1,0,1,1,1,1,0,1,0,343377,0.674,0.412,4.423,-0.908,2,0.834147781,94572890.48,42300395.61,16408.22173,1
5204607,2014,3.678832117,0.656934307,1,390,1,1,1,1,1,1,18.57142857,21,0.547619048,0.476190476,0.857142857,0.047619048,0.095238095,0,5,52,390,0.543589744,0.456410256,0.056410256,0.007692308,0.128205128,0,0,1,0.066666667,13304.88006,1,1,2,0,1,0,1,1,1,1,0,1,1,47365,0.729,0.329,4.472,-0.46,2,0.923712358,0,0,0,0
2100204,2014,4.00538662,0.561540689,49,71.97959184,1,1,1,1,0,0,18.56315789,190,0.588596491,0.584210526,0.821052632,0.226315789,0,0,2,21,3527,0.542103771,0.457896229,0.061808903,0.031187978,0.766090162,0,0.000850581,0.248369719,0.021548058,4618.919499,1,1,2,0,1,0,1,1,1,1,0,1,1,100009,0.514,0.489,30.406,9.437,3,0.865333864,116134802.5,57031848.61,16170.07332,0
2103752,2014,3.839776952,0.56629492,18,140.3888889,0.944444444,1,0.888888889,1,0.277777778,0,15.69565217,161,0.571428571,0.602484472,0.801242236,0.204968944,0,0,2,21,2527,0.531064503,0.468935497,0.166204986,0.012267511,0.576177285,0.001187178,0.000395726,0.876929165,0.031262366,9519.076047,1,1,3,1,0,1,1,1,1,1,0,1,0,120416,0.545,0.373,19.405,2.943,2,0.850225425,74532965.4,37199313.67,14720.74146,0
2104206,2014,3.971168671,0.588960839,28,114.75,1,1,1,1,0.142857143,0.005102041,12.69960474,253,0.588932806,0.656126482,0.723320158,0.276679842,0,0,2,21,3213,0.543106131,0.456893869,0.085278556,0.025210084,0.427326486,0.00497977,0.001244942,0.522253346,0.025832555,6562.154932,1,1,3,1,1,1,1,1,1,1,0,1,0,99915,0.521,0.464,26.114,7.315,3,0.882965054,0,0,0,0
2107902,2014,4.240834532,0.568057554,31,115.8709677,0.967741936,1,1,1,0.064516129,0.009365245,15.41630901,233,0.587267525,0.626609442,0.317596567,0.690987124,0,0,2,21,3592,0.509743875,0.490256125,0.099109131,0.025055679,0.831570156,0.003062361,0.000556793,0.69766147,0.017817372,5621.996791,1,0,3,1,1,0,0,1,1,1,0,1,0,103372,0.477,0.456,28.207,7.869,1,0.906667132,120353602.3,56912671.45,15844.28492,0
2108306,2014,3.875659525,0.535198951,91,77.78021978,0.527472527,0.835164835,0.637362637,1,0.065934066,0.000483033,15.94144144,444,0.627627628,0.86036036,0.454954955,0.547297297,0,0,2,21,7078,0.542808703,0.457191297,0.021898841,0.014410851,0.656965244,0.001271546,0,0.5049449,0.014552133,3967.866148,1,1,2,0,0,0,1,1,1,1,0,1,1,146410,0.497,0.422,26.839,7.112,3,0.892432123,172506118.6,86253059.28,12186.07789,0
2109007,2014,5.513675636,0.557886942,31,128.4193548,0.935483871,1,0.967741936,1,0.451612903,0.001040583,17.15948276,232,0.673132184,0.706896552,0.620689655,0.387931034,0,0,2,21,3981,0.520723436,0.479276564,0.149962321,0.013062045,0.634262748,0.002511932,0.001255966,0.821904044,0.096458176,18023.50357,1,1,3,1,0,0,1,1,1,1,1,1,1,413748,0.614,0.472,13.004,2.315,3,0.971475032,146136404.6,72300035.01,18161.27481,1
2404903,2014,4.653235908,0.588726514,4,122.75,1,1,1,1,0.75,0.5625,19.64,25,0.453333333,0.28,0.88,0.12,0,0,2,24,491,0.558044807,0.441955194,0.431771894,0.00814664,0.307535642,0,0,0.963340122,0.087576375,7468.432137,1,0,3,1,1,0,1,1,0,1,0,1,0,43690,0.606,0.389,14.423,3.505,1,0.935236871,24854836.11,10365346.63,21110.6856,0
2408508,2014,0.873988439,0.757225434,1,367,1,1,1,1,1,1,17.47619048,21,0.428571429,0.19047619,1,0,0,0,2,24,367,0.544959128,0.455040872,0.615803815,0.002724796,0.130790191,0,0,1,0.021798365,8026.77723,1,0,3,1,0,1,1,1,1,1,0,1,0,39058,0.637,0.349,10.664,1.713,3,0.774724526,17323243.77,8655489.78,23584.44082,1
2515708,2014,5.081707317,0.646341463,8,61.375,0.625,1,1,1,0.125,0.015625,19.64,25,0.526666667,0.48,0.72,0.24,0,0.04,2,25,491,0.50916497,0.490835031,0.063136456,0.012219959,0.655804481,0,0,0.786150713,0.028513238,12934.87349,1,1,3,1,0,0,1,1,1,1,0,1,0,39671,0.56,0.385,11.444,-1.957,3,0.926700854,15969626.4,7305763.83,14879.35607,1
2931053,2014,4.337186964,0.551286449,38,75.5,0.973684211,0.973684211,1,1,0.184210526,0.017313019,17.17964072,167,0.678642715,0.748502994,0.74251497,0.25748503,0,0,2,29,2869,0.519693273,0.480306727,0.041477867,0.004531196,0.051585918,0,0.001742768,0.695364238,0.052980132,6887.977388,0,1,3,1,0,0,1,1,1,1,0,1,0,121235,0.555,0.5,20.563,6.686,2,0.809870211,82737514.56,41197247.28,14359.44485,0
2933455,2014,4.503178484,0.551589242,33,62.63636364,0.96969697,0.96969697,0.909090909,1,0.242424242,0.008264463,16.02325581,129,0.65245478,0.751937984,0.80620155,0.19379845,0,0,2,29,2067,0.542331882,0.457668118,0.187227867,0.095307209,0.423802613,0.008708273,0.002418965,0.620706338,0.066763425,9025.30896,0,0,2,0,1,1,1,1,1,1,0,1,0,117753,0.556,0.492,22.102,6.217,2,0.87694007,64743276.4,31628682.56,15301.73322,1
3165909,2014,6.3,1,7,52.57142857,1,1,1,1,0.142857143,0.020408163,11.87096774,31,0.435483871,0.258064516,0.870967742,0.129032258,0,0,3,31,368,0.535326087,0.464673913,0.092391304,0.043478261,0.41576087,0.002717391,0,0.586956522,0.032608696,18073.42405,1,0,2,0,0,1,1,1,1,1,0,0,0,81746,0.702,0.364,14.04,7.47,3,1,21254243.47,10159545.32,27607.46011,0
3530904,2014,4.871028037,0.542056075,2,272,1,1,1,1,1,0,18.13333333,30,0.527777778,0.433333333,0.7,0.3,0,0,3,35,544,0.523897059,0.476102941,0.5625,0.023897059,0.275735294,0.001838235,0.001838235,1,0.040441176,16711.53327,1,0,2,0,0,0,1,1,1,1,0,1,0,57254,0.842,0.518,4.406,3.316,1,0.870744178,26048106.63,9148438.92,16816.98331,0
